date,TOTALCOST,VENDOR_ID,EXPENSECATEGORY_ID,status
"2017-07-10 07:00:00",25.00,7033785,717515,3
"2017-07-10 07:00:00",1.59,4700837,717539,3
"2017-07-10 07:00:00",45.10,7033786,717539,3
"2017-07-10 07:00:00",18.00,7033787,717583,2
"2017-07-11 07:00:00",436.00,7062831,717515,2
"2017-07-11 07:00:00",39.41,4700858,717538,2
"2017-07-11 07:00:00",10.49,4700832,717539,3
"2017-07-11 07:00:00",28.00,7062832,717583,2
"2017-07-11 07:00:00",9.81,7062833,717515,3
"2017-07-12 07:00:00",16.77,7080652,717539,3
"2017-07-12 07:00:00",28.00,7080653,717583,2
"2017-07-12 07:00:00",21.01,7080653,717583,2
"2017-07-13 07:00:00",129.24,7098181,717518,3
"2017-07-13 07:00:00",31.00,7098182,717583,2
"2017-07-13 07:00:00",21.00,7098183,717515,2
"2017-07-13 07:00:00",25.00,7098184,717583,2
"2017-07-14 07:00:00",109.96,4700845,717542,2
"2017-07-14 07:00:00",19.96,7113859,717538,2
"2017-08-03 00:00:00",75.00,7488285,717583,3
"2017-07-03 00:00:00",27.00,1013943,718531,3
"2017-07-17 07:00:00",133.08,7168705,718530,2
"2017-07-17 07:00:00",5.41,108379,718555,3
"2017-07-17 07:00:00",21.00,108370,718595,2
"2017-07-19 07:00:00",5.63,108324,718595,3
"2017-07-19 07:00:00",6.47,7210135,718555,3
"2017-07-20 00:00:00",9.99,108385,718555,2
"2017-07-20 07:00:00",5.63,108324,718595,3
"2017-07-20 07:00:00",1.00,7227690,718568,3
"2017-07-20 07:00:00",2.50,7227690,718568,3
"2017-07-21 07:00:00",22.69,108324,718595,3
"2017-07-21 07:00:00",4.30,108379,718555,3
"2017-07-21 07:00:00",23.01,108370,718595,2
"2017-07-21 07:00:00",2.25,7245412,718568,3
"2017-07-21 07:00:00",2.25,7245412,718568,3
"2017-07-24 07:00:00",22.01,108370,718595,2
"2017-07-24 07:00:00",5.63,108324,718595,3
"2017-07-24 07:00:00",7.75,108337,718555,3
"2017-07-24 07:00:00",1.96,108379,718555,3
"2017-07-24 07:00:00",26.10,108379,718555,3
"2017-07-24 07:00:00",165.37,108370,718595,3
"2017-07-24 07:00:00",8.53,810033,718555,3
"2017-07-24 07:00:00",100.00,7275872,718531,3
"2017-07-24 07:00:00",23.00,7275873,718599,2
"2017-07-24 07:00:00",4.87,7275874,718555,3
"2017-07-24 07:00:00",10.83,7275875,718555,3
"2017-07-25 07:00:00",25.10,108379,718555,3
"2017-07-25 07:00:00",23.01,108370,718595,2
"2017-07-25 07:00:00",29.00,7308167,718531,3
"2017-07-27 07:00:00",25.00,108370,718595,2
"2017-07-27 07:00:00",9.42,7351381,718599,3
"2017-07-28 07:00:00",31.14,108379,718555,3
"2017-07-28 07:00:00",61.56,7364436,718558,2
"2017-07-28 07:00:00",56.00,3643343,718531,3
"2017-07-28 07:00:00",18.14,7364437,718555,3
"2017-07-31 07:00:00",8.69,108324,718595,3
"2017-07-31 07:00:00",6.16,108324,718595,3
"2017-07-31 07:00:00",5.69,108324,718595,3
"2017-07-31 07:00:00",512.95,7410354,718572,2
"2017-08-01 07:00:00",52.00,7443644,718599,3
"2017-08-02 07:00:00",20.38,2817736,718566,3
"2017-08-02 07:00:00",13.78,108379,718555,3
"2017-08-02 07:00:00",9.69,108324,718595,3
"2017-08-03 07:00:00",183.40,7492027,718599,2
"2017-08-03 07:00:00",5.63,108324,718595,3
"2017-08-03 07:00:00",16.24,7492028,718599,3
"2017-08-04 07:00:00",31.26,108379,718555,3
"2017-08-04 07:00:00",183.00,7512581,718558,2
"2017-08-04 07:00:00",8.32,7512582,718555,3
"2017-08-06 07:00:00",25.12,2817736,718566,3
"2017-08-07 07:00:00",8.66,412139,718554,2
"2017-08-07 07:00:00",5.63,108324,718595,3
"2017-08-07 07:00:00",24.35,479927,718599,3
"2017-08-07 07:00:00",5.63,108324,718595,3
"2017-08-07 07:00:00",56.24,7566281,718599,2
"2017-08-07 07:00:00",120.00,7566282,718531,3
"2017-08-07 07:00:00",77.85,7566283,718555,3
"2017-08-07 07:00:00",6.09,7566284,718599,3
"2017-08-07 07:00:00",10.83,7566285,718555,3
"2017-08-07 07:00:00",3.23,7566286,718555,3
"2017-08-07 07:00:00",9.13,7566287,718599,3
"2017-08-08 07:00:00",9.00,108379,718555,3
"2017-08-08 07:00:00",5.69,108324,718595,3
"2017-08-09 07:00:00",12.43,108337,718555,3
"2017-08-11 07:00:00",10.98,108324,718595,3
"2017-08-11 07:00:00",25.00,108370,718547,2
"2017-08-14 07:00:00",9.73,412139,718554,2
"2017-08-14 07:00:00",18.63,108324,718595,3
"2017-08-14 07:00:00",3.56,108379,718555,3
"2017-08-14 07:00:00",19.00,108379,718555,3
"2017-08-14 07:00:00",81.00,7696039,718558,2
"2017-08-15 07:00:00",156.27,7733204,718530,2
"2017-08-15 07:00:00",400.00,7733205,718531,3
"2017-08-16 07:00:00",5.63,108324,718595,3
"2017-08-27 00:00:00",27.00,1013943,718531,3
"2017-07-03 00:00:00",2.50,1591253,722103,3
"2017-07-26 00:00:00",2.50,1591253,722103,3
"2017-07-03 07:00:00",13.39,4270424,728131,3
"2017-07-03 07:00:00",134.99,4066141,728091,3
"2017-07-03 07:00:00",95.49,6945804,728091,3
"2017-07-03 07:00:00",39.49,4078040,728135,3
"2017-07-03 07:00:00",65.52,4066149,728130,3
"2017-07-03 07:00:00",4.35,4066158,728091,3
"2017-07-03 07:00:00",13.47,6945805,728091,3
"2017-07-03 07:00:00",32.25,6945806,728135,3
"2017-07-03 07:00:00",7.52,6945807,728067,3
"2017-07-03 07:00:00",23.84,6945808,728090,3
"2017-07-03 07:00:00",211.76,6945809,728135,3
"2017-07-03 07:00:00",9.00,6945810,728135,3
"2017-07-05 07:00:00",1225.00,6969061,728067,3
"2017-07-05 07:00:00",82.97,6969062,728135,3
"2017-07-05 07:00:00",13.87,6969063,728135,3
"2017-07-05 07:00:00",9.00,6969064,728135,3
"2017-07-05 07:00:00",284.00,6769693,728086,3
"2017-07-05 07:00:00",5.60,6969065,728135,3
"2017-07-05 07:00:00",6.48,6969066,728067,3
"2017-07-05 07:00:00",1.99,4066201,728130,3
"2017-07-06 07:00:00",222.60,5179154,728125,3
"2017-07-06 07:00:00",8.99,4066149,728130,3
"2017-07-06 07:00:00",49.74,6978107,728094,3
"2017-07-06 07:00:00",19.01,4066158,728091,3
"2017-07-06 07:00:00",189.71,6978108,728094,3
"2017-07-06 07:00:00",10.00,6978109,728135,3
"2017-07-07 07:00:00",48.95,4066141,728091,3
"2017-07-07 07:00:00",7.39,4066158,728091,3
"2017-07-07 07:00:00",25.00,6997560,728067,3
"2017-07-07 07:00:00",7.39,6997561,728135,3
"2017-07-07 07:00:00",10.00,6997562,728067,3
"2017-07-10 07:00:00",27.18,4696367,728135,3
"2017-07-10 07:00:00",7.08,4066143,728091,3
"2017-07-10 07:00:00",48.16,7040759,728135,3
"2017-07-11 07:00:00",84.00,7065693,728135,3
"2017-07-11 07:00:00",40.29,5629850,728091,3
"2017-07-11 07:00:00",5.90,7065694,728067,3
"2017-07-12 07:00:00",34.90,7083358,728135,3
"2017-07-13 07:00:00",27.88,4066141,728091,3
"2017-07-13 07:00:00",7.99,7100931,728135,3
"2017-07-13 07:00:00",25.45,7100932,728091,3
"2017-07-13 07:00:00",7.70,7100933,728067,3
"2017-07-13 07:00:00",9.00,4066192,728135,3
"2017-07-14 07:00:00",35.76,4066181,728091,3
"2017-07-14 07:00:00",4.69,4066158,728091,3
"2017-07-14 07:00:00",100.20,7117251,728067,3
"2017-07-14 07:00:00",14.86,7117252,728135,3
"2017-07-14 07:00:00",13.42,7117253,728067,3
"2017-07-14 07:00:00",164.50,7117254,728135,3
"2017-07-31 00:00:00",2.50,4066153,728067,3
"2017-08-07 07:00:00",1.99,4066201,728130,3
"2017-08-07 07:00:00",25.00,7564213,728114,3
"2017-08-08 07:00:00",6.22,7595090,728067,3
"2017-08-09 07:00:00",49.74,6978107,728094,3
"2017-08-09 07:00:00",29.52,7615421,728135,3
"2017-08-10 07:00:00",94.25,5179154,728125,3
"2017-08-10 07:00:00",18.20,7635708,728067,3
"2017-08-11 00:00:00",2.50,4066153,728067,3
"2017-08-11 07:00:00",22.75,7656056,728067,3
"2017-07-01 05:00:00",75.00,6882738,736780,2
"2017-07-05 00:00:00",1.00,3946050,736712,3
"2017-07-07 05:00:00",1395.00,6979646,736780,3
"2017-07-10 05:00:00",619.54,3946051,736712,3
"2017-07-10 05:00:00",150.00,7017120,736712,3
"2017-07-14 05:00:00",181.59,4628167,736712,3
"2017-07-14 05:00:00",101.25,6882738,736780,2
"2017-07-15 05:00:00",332.50,3946052,736780,2
"2017-07-18 00:00:00",1.00,3946050,736712,3
"2017-07-22 05:00:00",25.00,6882738,736780,2
"2017-07-24 05:00:00",12.60,3946053,736780,3
"2017-07-25 00:00:00",1.00,3946050,736712,3
"2017-07-26 00:00:00",2.00,3946050,736712,3
"2017-07-31 05:00:00",64.43,4007098,736712,3
"2017-07-31 00:00:00",1.00,3946050,736712,3
"2017-08-01 05:00:00",75.00,6882738,736780,2
"2017-08-07 05:00:00",164.00,7531279,736780,2
"2017-08-08 05:00:00",1395.00,7546498,736780,3
"2017-08-11 05:00:00",1569.11,3946051,736712,3
"2017-08-11 05:00:00",1098.27,7626856,736712,3
"2017-08-11 05:00:00",420.21,3946052,736780,2
"2017-08-14 05:00:00",146.39,4628167,736712,3
"2017-08-16 00:00:00",1.00,3946050,736712,3
"2017-08-21 00:00:00",1.00,3946050,736712,3
"2017-08-28 00:00:00",1.00,3946050,736712,3
"2017-08-29 00:00:00",2.00,3946050,736712,3
"2017-07-03 04:00:00",30.00,656135,749991,3
"2017-07-03 04:00:00",12.99,4590310,749991,3
"2017-07-03 04:00:00",171.44,141201,749964,3
"2017-07-03 04:00:00",29.16,621470,749991,3
"2017-07-03 04:00:00",6.75,420239,749947,3
"2017-07-03 04:00:00",2.97,141201,749964,3
"2017-07-03 04:00:00",20.00,6905540,749923,3
"2017-07-03 04:00:00",7.19,333278,749947,3
"2017-07-03 04:00:00",900.00,968290,749923,3
"2017-07-03 04:00:00",27.00,6910884,749923,3
"2017-07-03 04:00:00",12.00,6910885,749991,3
"2017-07-02 04:00:00",10.03,333278,749947,3
"2017-07-01 04:00:00",27.99,6930847,749991,3
"2017-07-03 04:00:00",5.40,621470,749991,3
"2017-07-03 04:00:00",10.79,1589918,749947,3
"2017-07-03 04:00:00",22.66,6943370,749991,3
"2017-07-03 04:00:00",5.00,1770785,749947,3
"2017-07-05 04:00:00",8.09,6959751,749947,2
"2017-07-05 04:00:00",6.39,946261,749991,3
"2017-07-05 04:00:00",13.12,6959752,749991,3
"2017-07-05 04:00:00",8.95,108559,750174,3
"2017-07-05 04:00:00",61.35,6959753,749991,3
"2017-07-05 04:00:00",4.34,621468,749947,2
"2017-07-05 04:00:00",5.40,6961820,749991,2
"2017-07-05 04:00:00",12.93,6961821,749947,3
"2017-07-04 04:00:00",7.79,621468,749947,3
"2017-07-04 00:00:00",23.75,3036330,749946,2
"2017-07-06 04:00:00",6.00,3483572,749991,3
"2017-07-06 04:00:00",3.48,108559,750174,3
"2017-07-06 04:00:00",420.00,6982125,749923,3
"2017-07-06 04:00:00",3.99,1111866,749987,3
"2017-07-06 04:00:00",9.52,449810,749987,3
"2017-07-06 04:00:00",6.96,449810,749987,3
"2017-07-06 04:00:00",99.99,449810,749987,3
"2017-07-06 04:00:00",12.73,6982126,749991,3
"2017-07-07 04:00:00",32.23,1042655,749991,3
"2017-07-07 04:00:00",20.59,918779,749991,3
"2017-07-07 04:00:00",75.95,946260,749991,3
"2017-07-07 04:00:00",21.08,420239,749947,3
"2017-07-07 04:00:00",1.75,6996406,749947,3
"2017-07-07 04:00:00",5.52,6996407,749991,3
"2017-07-05 04:00:00",10.00,2100185,749991,3
"2017-07-05 04:00:00",2.75,1918019,749970,3
"2017-07-08 04:00:00",1.49,7019731,749986,3
"2017-07-08 04:00:00",10.95,2950065,749991,2
"2017-07-10 04:00:00",55.00,7031990,749923,3
"2017-07-10 04:00:00",10.79,5037447,749986,2
"2017-07-10 04:00:00",30.00,420237,749947,3
"2017-07-10 04:00:00",6.48,2174983,749991,3
"2017-07-10 04:00:00",6.49,108559,750174,3
"2017-07-10 04:00:00",104.94,449810,749987,3
"2017-07-10 04:00:00",50.01,141201,749964,3
"2017-07-10 04:00:00",5.71,333278,749947,2
"2017-07-10 04:00:00",6.47,303317,749947,2
"2017-07-10 04:00:00",15.45,420239,749947,3
"2017-07-10 04:00:00",30.00,410131,749991,3
"2017-07-10 04:00:00",20.00,7037625,749923,3
"2017-07-10 04:00:00",6.29,7037626,749923,3
"2017-07-11 04:00:00",57.70,274602,749931,3
"2017-07-11 04:00:00",5.61,621468,749947,3
"2017-07-11 04:00:00",12.52,141201,749964,3
"2017-07-11 04:00:00",52.00,7073792,749991,3
"2017-07-11 04:00:00",104.94,449810,749987,3
"2017-07-11 04:00:00",10.00,7073794,749947,3
"2017-07-12 04:00:00",35.00,1111866,749987,3
"2017-07-12 04:00:00",4.33,108559,750174,3
"2017-07-12 04:00:00",45.05,449810,749987,3
"2017-07-12 04:00:00",5.16,3351937,749947,3
"2017-07-12 04:00:00",52.00,5849286,749932,3
"2017-07-11 04:00:00",4.84,420239,749947,3
"2017-07-13 04:00:00",4.97,896569,749947,3
"2017-07-13 04:00:00",50.46,443651,749991,3
"2017-07-13 04:00:00",10.00,7091046,749923,3
"2017-07-13 04:00:00",107.98,7103482,749991,2
"2017-07-13 04:00:00",49.95,7106625,749991,2
"2017-07-14 04:00:00",5.00,968289,749923,3
"2017-07-14 04:00:00",28.00,125771,1125480,3
"2017-07-14 04:00:00",77.00,968281,749923,3
"2017-07-14 04:00:00",90.00,968279,749923,3
"2017-07-14 04:00:00",157.00,968291,749923,3
"2017-07-14 04:00:00",500.00,968282,749923,3
"2017-07-14 04:00:00",10.79,333470,749947,2
"2017-07-14 04:00:00",20.33,108559,750174,3
"2017-07-14 04:00:00",5.89,621468,749947,3
"2017-07-14 04:00:00",5.39,333278,749947,3
"2017-07-15 04:00:00",10.11,1007877,749989,2
"2017-07-17 04:00:00",137.33,7140881,749924,3
"2017-07-17 00:00:00",10.20,621468,749947,2
"2017-07-17 04:00:00",50.00,1404325,749947,3
"2017-07-17 04:00:00",8.50,7140882,749947,3
"2017-07-17 04:00:00",32.00,7140883,749991,3
"2017-07-17 04:00:00",52.50,413742,749965,2
"2017-07-17 04:00:00",10.75,7140884,749931,2
"2017-07-17 04:00:00",10.52,141201,749964,3
"2017-07-17 04:00:00",10.66,7159858,749991,2
"2017-07-17 04:00:00",3.50,7159859,749947,3
"2017-07-17 04:00:00",600.00,7159860,749923,3
"2017-07-17 04:00:00",10.80,621470,749991,3
"2017-07-18 04:00:00",170.35,141201,749964,3
"2017-07-18 04:00:00",360.00,7179123,749923,3
"2017-07-18 04:00:00",250.00,968290,749923,3
"2017-07-19 04:00:00",8.00,3351937,749947,3
"2017-07-19 04:00:00",35.00,108559,750174,3
"2017-07-20 04:00:00",8.49,303317,749947,2
"2017-07-20 04:00:00",19.21,1287946,749947,3
"2017-07-20 04:00:00",17.72,2174983,749991,3
"2017-07-20 04:00:00",24.66,443651,749991,3
"2017-07-20 04:00:00",11.96,2572636,749947,3
"2017-07-20 00:00:00",35.00,7223630,749923,3
"2017-07-20 04:00:00",87.25,7223631,749923,3
"2017-07-20 04:00:00",25.00,7223632,749923,3
"2017-07-20 04:00:00",50.00,7223633,749923,3
"2017-07-20 04:00:00",7.38,7223634,749991,3
"2017-07-21 04:00:00",3.56,108559,750174,3
"2017-07-21 04:00:00",18.83,108559,750174,3
"2017-07-21 04:00:00",36.10,108559,750174,3
"2017-07-21 04:00:00",37.37,7233917,749923,3
"2017-07-20 04:00:00",20.00,413742,749965,2
"2017-07-23 04:00:00",159.69,7264718,749946,2
"2017-07-21 04:00:00",3.28,7264719,749991,3
"2017-07-24 04:00:00",8.00,7271717,749947,2
"2017-07-24 04:00:00",20.00,413742,749965,2
"2017-07-24 04:00:00",25.85,918779,749991,3
"2017-07-24 04:00:00",11.45,300250,749947,3
"2017-07-24 04:00:00",10.58,300250,749947,2
"2017-07-24 04:00:00",15.46,420239,749947,3
"2017-07-24 04:00:00",29.27,7280674,749991,3
"2017-07-25 04:00:00",62.18,1770788,749958,3
"2017-07-25 04:00:00",1.53,1786568,749958,3
"2017-07-24 04:00:00",42.64,7302338,749946,2
"2017-07-25 04:00:00",9.91,108559,750174,3
"2017-07-25 04:00:00",39.00,449810,749987,2
"2017-07-25 04:00:00",12.71,449810,749987,2
"2017-07-25 04:00:00",7.60,300250,749947,2
"2017-07-25 04:00:00",10.70,6982126,749991,3
"2017-07-25 04:00:00",6.17,1785268,749991,3
"2017-07-25 04:00:00",8.53,7306559,749991,3
"2017-07-25 04:00:00",21.75,7306560,749923,3
"2017-07-26 04:00:00",5.00,7326948,749947,3
"2017-07-26 04:00:00",34.61,6797072,749991,3
"2017-07-27 04:00:00",20.59,918779,749991,3
"2017-07-27 04:00:00",1.00,1042653,749989,2
"2017-07-26 04:00:00",10.60,7343370,749989,2
"2017-07-27 04:00:00",28.00,946262,749947,3
"2017-07-27 04:00:00",35.00,1126380,749991,3
"2017-07-28 04:00:00",600.00,7360955,749923,3
"2017-07-28 04:00:00",50.00,4826804,749923,3
"2017-07-28 04:00:00",80.00,4390498,749923,3
"2017-07-28 04:00:00",150.00,1438117,749923,3
"2017-07-28 04:00:00",300.00,3857490,749923,3
"2017-07-28 04:00:00",300.00,968290,749923,3
"2017-07-28 04:00:00",3.23,979018,749923,3
"2017-07-26 04:00:00",81.00,5373634,749924,3
"2017-07-28 04:00:00",5.40,621468,749947,3
"2017-07-28 04:00:00",348.00,7368119,749923,3
"2017-07-28 04:00:00",20.00,7368120,749923,3
"2017-07-28 04:00:00",20.00,3805246,749991,3
"2017-07-31 04:00:00",26.24,2248856,749931,3
"2017-07-31 04:00:00",11.76,7395692,749991,3
"2017-07-31 04:00:00",7.99,3773073,749991,3
"2017-07-31 04:00:00",1.00,7395693,749947,3
"2017-07-31 04:00:00",22.10,413742,749965,2
"2017-07-31 04:00:00",195.72,141201,749964,3
"2017-07-31 04:00:00",360.00,7395694,749923,3
"2017-07-31 04:00:00",14.68,300250,749947,3
"2017-07-31 04:00:00",20.80,1052405,749947,3
"2017-07-31 04:00:00",0.11,621468,749947,2
"2017-07-31 04:00:00",200.00,7395695,749923,3
"2017-07-29 04:00:00",8.93,449810,749987,3
"2017-07-29 04:00:00",19.54,7073792,749991,3
"2017-07-28 04:00:00",4.19,896569,749947,3
"2017-07-31 04:00:00",9.32,7401325,749947,3
"2017-07-31 04:00:00",10.58,7401326,749947,3
"2017-07-31 04:00:00",4.47,7401327,749991,3
"2017-08-01 04:00:00",43.49,7436849,749923,3
"2017-08-01 04:00:00",600.00,968290,749923,3
"2017-08-01 04:00:00",40.00,7440177,749923,3
"2017-08-01 04:00:00",6.63,7440178,749991,3
"2017-08-01 04:00:00",200.00,968290,749923,3
"2017-07-31 04:00:00",26.95,7445357,749991,3
"2017-08-02 04:00:00",20.19,918779,749991,3
"2017-08-02 04:00:00",16.35,420239,749947,3
"2017-08-02 00:00:00",5.00,7465345,749923,3
"2017-08-02 04:00:00",21.03,918779,749991,3
"2017-08-02 04:00:00",6.95,7465346,749947,3
"2017-08-02 04:00:00",2.00,7465349,749991,3
"2017-08-02 04:00:00",8.97,621468,749947,3
"2017-08-02 04:00:00",9.11,918779,749991,3
"2017-08-02 04:00:00",11.31,621468,749947,3
"2017-08-02 04:00:00",388.31,7481928,749946,2
"2017-08-03 04:00:00",30.00,7484103,749947,3
"2017-08-03 04:00:00",37.85,7484104,749991,3
"2017-08-03 04:00:00",2.69,7488021,749991,3
"2017-08-03 04:00:00",15.00,7488022,749923,3
"2017-08-03 04:00:00",4.58,621468,749947,3
"2017-08-03 04:00:00",1.85,7488023,749947,3
"2017-08-04 04:00:00",29.50,7504468,749923,3
"2017-08-04 04:00:00",4.50,5682151,749947,3
"2017-08-03 04:00:00",11.51,141201,749964,3
"2017-08-05 04:00:00",3.24,621470,749991,3
"2017-08-05 04:00:00",15.86,300250,749947,3
"2017-08-05 04:00:00",29.33,1589918,749947,3
"2017-08-05 04:00:00",7.98,1770785,749947,3
"2017-08-04 04:00:00",5.12,968508,749947,3
"2017-08-04 04:00:00",5.76,621468,749947,3
"2017-08-04 04:00:00",36.11,7540786,749991,3
"2017-08-04 04:00:00",52.20,7540787,749991,3
"2017-08-07 04:00:00",2.50,7546282,749947,3
"2017-08-07 04:00:00",2.95,7546283,749923,3
"2017-08-07 04:00:00",21.00,656135,749991,3
"2017-08-07 04:00:00",6.58,621468,749947,2
"2017-08-08 04:00:00",79.61,7586501,749923,3
"2017-08-06 04:00:00",8.29,621468,749947,2
"2017-08-08 04:00:00",20.59,918779,749991,3
"2017-08-08 04:00:00",4.10,7590532,749991,3
"2017-08-08 04:00:00",4.41,7590533,749991,3
"2017-08-08 04:00:00",22.00,7590534,749991,3
"2017-08-08 04:00:00",10.79,5037447,749986,2
"2017-08-09 04:00:00",3.79,7611549,749947,3
"2017-08-09 04:00:00",20.00,7611550,749991,3
"2017-08-09 04:00:00",4.27,621468,749947,2
"2017-08-09 04:00:00",6.48,303317,749947,2
"2017-08-09 04:00:00",2.00,7465349,749991,3
"2017-08-09 04:00:00",10.98,449810,749987,3
"2017-08-10 04:00:00",20.98,4590310,749991,3
"2017-08-10 04:00:00",5.97,141201,749964,3
"2017-08-10 04:00:00",7.15,7631756,749947,2
"2017-08-10 04:00:00",3.66,7631757,749947,2
"2017-08-09 04:00:00",6.20,7637253,749991,3
"2017-08-11 04:00:00",157.00,968291,749923,3
"2017-08-11 04:00:00",5.00,968289,749923,3
"2017-08-11 04:00:00",30.00,979018,749923,3
"2017-08-11 04:00:00",50.00,4826804,749923,3
"2017-08-11 04:00:00",77.00,968281,749923,3
"2017-08-11 04:00:00",28.00,125771,1125480,3
"2017-08-11 04:00:00",260.00,4390498,749923,3
"2017-08-11 04:00:00",300.00,968290,749923,3
"2017-08-11 04:00:00",550.00,968282,749923,3
"2017-08-11 04:00:00",500.00,7650253,749923,3
"2017-08-13 04:00:00",9.82,7679481,749947,3
"2017-08-12 04:00:00",1.35,7679482,749970,3
"2017-08-12 04:00:00",10.95,2950065,749991,2
"2017-08-11 04:00:00",30.00,413742,749965,2
"2017-08-11 04:00:00",3.00,7679483,749988,3
"2017-08-14 04:00:00",3.12,7680816,749991,3
"2017-08-14 04:00:00",5.89,7680817,749947,3
"2017-08-14 04:00:00",37.48,141201,749964,3
"2017-08-14 04:00:00",4.70,621468,749947,3
"2017-08-14 04:00:00",11.99,6959752,749991,3
"2017-08-14 04:00:00",10.79,333470,749947,2
"2017-08-14 04:00:00",33.79,7707654,749991,3
"2017-08-14 04:00:00",13.37,621468,749947,3
"2017-08-14 04:00:00",41.06,449810,749987,3
"2017-08-14 04:00:00",14.00,7707655,749947,3
"2017-08-14 04:00:00",20.54,7707656,749991,3
"2017-08-14 04:00:00",33.48,7707657,749991,3
"2017-08-14 04:00:00",137.34,7707658,749991,3
"2017-08-14 04:00:00",20.37,7707659,749947,3
"2017-08-15 04:00:00",146.55,141201,749964,3
"2017-08-15 04:00:00",25.00,141201,749964,3
"2017-08-15 04:00:00",430.00,7722557,749923,3
"2017-08-15 04:00:00",200.00,7722558,749923,3
"2017-08-15 04:00:00",1.54,699591,749991,3
"2017-08-16 00:00:00",35.00,7734923,749923,3
"2017-08-16 04:00:00",5.40,303317,749947,2
"2017-08-16 04:00:00",7.31,420239,749947,2
"2017-08-16 04:00:00",30.00,7747857,749923,3
"2017-08-16 04:00:00",120.00,7747859,749923,3
"2017-08-18 04:00:00",450.00,7791450,749923,3
"2017-08-18 04:00:00",24.59,918779,749991,3
"2017-08-18 04:00:00",34.98,7804389,749991,3
"2017-08-18 04:00:00",10.00,7804390,749947,3
"2017-08-18 04:00:00",7.73,420239,749947,3
"2017-08-18 04:00:00",33.25,656135,749991,3
"2017-08-17 04:00:00",40.00,7804392,749923,3
"2017-08-21 04:00:00",6.40,333278,749947,3
"2017-08-21 04:00:00",8.54,1770783,749991,3
"2017-08-21 04:00:00",2.12,333278,749947,3
"2017-08-21 04:00:00",8.42,420239,749947,3
"2017-08-21 04:00:00",57.75,7834071,749947,2
"2017-08-21 04:00:00",17.62,7834072,749947,3
"2017-08-21 04:00:00",30.00,7834073,749923,3
"2017-08-21 04:00:00",11.00,7834074,749947,3
"2017-08-21 04:00:00",9.24,7834075,749947,3
"2017-08-21 04:00:00",64.00,7834076,749947,3
"2017-08-19 04:00:00",11.41,420239,749947,3
"2017-08-19 04:00:00",13.32,7850763,749947,3
"2017-08-19 04:00:00",100.70,7850764,749991,3
"2017-08-17 04:00:00",81.00,5373634,749924,3
"2017-08-22 04:00:00",11.98,7883054,749991,3
"2017-08-22 04:00:00",25.00,420237,749947,3
"2017-08-23 04:00:00",51.55,1770788,749958,3
"2017-08-23 04:00:00",1.35,1786568,749958,3
"2017-08-23 04:00:00",350.00,968290,749923,3
"2017-08-23 04:00:00",12.90,7910094,749923,2
"2017-08-23 04:00:00",32.00,7910096,749991,3
"2017-08-24 04:00:00",7.51,7927348,749991,2
"2017-08-24 04:00:00",1.06,621468,749947,3
"2017-08-25 04:00:00",50.00,4826804,749923,3
"2017-08-25 04:00:00",98.19,1438117,749923,3
"2017-08-25 04:00:00",300.00,3857490,749923,3
"2017-08-25 04:00:00",300.00,968290,749923,3
"2017-08-25 04:00:00",195.00,968279,749923,3
"2017-08-25 04:00:00",360.00,7942452,749923,3
"2017-08-25 04:00:00",3.23,979018,749923,3
"2017-08-24 04:00:00",30.00,413742,749965,2
"2017-08-24 04:00:00",35.78,1589918,749947,3
"2017-08-28 04:00:00",156.02,141201,749964,3
"2017-08-28 04:00:00",400.00,7991391,749923,3
"2017-08-28 04:00:00",4.99,7991392,749947,3
"2017-08-28 04:00:00",27.30,7993886,749991,3
"2017-08-28 04:00:00",31.34,7993887,749991,3
"2017-08-28 04:00:00",21.99,410131,749991,3
"2017-08-28 04:00:00",45.66,141201,749964,3
"2017-08-28 04:00:00",10.40,7993888,749991,3
"2017-08-28 04:00:00",13.12,7993889,749991,3
"2017-08-28 04:00:00",4.30,303317,749947,2
"2017-08-28 04:00:00",5.44,968508,749947,3
"2017-08-28 04:00:00",31.27,410131,749991,3
"2017-08-27 04:00:00",12.61,333278,749947,3
"2017-08-29 04:00:00",6.99,3589443,749991,3
"2017-08-29 04:00:00",14.97,968284,749991,3
"2017-08-29 04:00:00",14.96,3104395,749991,3
"2017-08-29 04:00:00",7.99,8035007,749991,3
"2017-08-29 04:00:00",2.11,8035008,749991,3
"2017-08-30 04:00:00",38.00,8047683,749991,3
"2017-08-30 04:00:00",32.80,621470,749991,3
"2017-08-30 04:00:00",7.81,621468,749947,3
"2017-08-30 04:00:00",31.00,8047684,749947,3
"2017-08-29 04:00:00",62.48,8049076,749991,3
"2017-08-31 04:00:00",3.81,1770783,749991,3
"2017-08-31 04:00:00",23.79,8068862,749947,3
"2017-08-31 04:00:00",54.00,8068863,749991,3
"2017-08-31 04:00:00",5.00,8068864,749991,3
"2017-08-31 04:00:00",2.64,8068865,749991,3
"2017-08-31 04:00:00",2.75,8068866,749991,3
"2017-08-31 04:00:00",3.74,8068867,749991,3
"2017-08-31 04:00:00",5.75,8068868,749991,3
"2017-08-31 04:00:00",4.44,108658,749947,3
"2017-07-14 00:00:00",4.00,7140461,752025,3
"2017-07-14 07:00:00",364.00,7140462,751957,3
"2017-07-14 07:00:00",8.80,7140463,752025,3
